lng	lat	count
113.358351	23.189852	16
113.371228	23.093573	10
113.261065	23.195403	45
113.337463	23.210846	2
113.411729	23.152216	990
113.316404	23.156903	15
113.321773	23.067382	20
113.306093	23.113679	6
113.285809	23.112823	113
113.351032	23.143895	282
113.357803	23.146216	49
113.400499	23.143953	0
113.327935	23.171257	0
113.355534	23.170755	374
113.364592	23.156279	0
113.405945	23.133981	0
113.282827	23.097975	23
113.362276	23.055052	19
113.280695	23.142475	28
113.249828	23.102444	86
113.332149	23.102142	61
113.360498	23.209984	0
113.317273	23.081842	116
113.358835	23.141228	0
113.263828	23.113075	0
113.288852	23.129114	104
113.375036	23.127215	104
113.288028	23.063194	71
113.400634	23.172487	3
113.371275	23.092271	9
113.282946	23.117608	66
113.283508	23.119015	164
113.344281	23.135619	2176
113.382521	23.146006	36
113.292526	23.069401	392
113.373528	23.152193	67
113.353285	23.174882	147
113.316713	23.158407	94
113.384773	23.201772	80
113.292086	23.140996	100
113.328841	23.160015	153
113.425193	23.129485	34
113.28121	23.143844	10
113.361904	23.18563	79
113.306024	23.092156	581
113.258814	23.139636	30
113.292527	23.085936	41
113.422948	23.119156	165
113.369034	23.210012	24
113.28352	23.158196	0
113.342037	23.218225	3
113.3604	23.144643	31
113.409483	23.148085	18
113.407238	23.158414	40
113.351177	23.166889	83
113.333034	23.199626	25
113.422949	23.135685	3
113.400497	23.11916	410
113.384769	23.139811	33
113.342033	23.1666	102
113.418609	23.104396	12
113.283536	23.145848	14
113.243227	23.165783	0
113.26331	23.170621	0
113.281284	23.131748	79
113.413938	23.166703	24
113.360028	23.08192	46
113.41631	23.166611	40
113.389289	23.117225	97
113.308273	23.085959	179
113.389262	23.102623	3
113.35479	23.076471	7
113.344271	23.209853	0
113.260279	23.185117	14
113.416215	23.112961	126
113.278665	23.070768	4
113.308273	23.083893	95
113.400498	23.133623	123
113.261482	23.16653	12
113.292628	23.065901	41
113.315695	23.125231	258
113.357782	23.135643	487
113.272297	23.160298	118
113.263304	23.092112	67
113.348776	23.048827	0
113.27582	23.136201	4
113.411729	23.16461	79
113.294779	23.12107	441
113.33504	23.185258	777
113.330777	23.0984	264
113.317279	23.170685	319
113.411729	23.177002	3
113.373532	23.201759	480
113.301472	23.214078	170
113.373633	23.069431	0
113.378024	23.125342	334
113.342031	23.141812	844
113.274545	23.164431	234
113.249833	23.17062	204
113.276787	23.083852	236
113.265553	23.116911	135
113.380274	23.164594	3339
113.384774	23.210031	43
113.296821	23.065718	72
113.308341	23.103819	15
113.352064	23.124763	9
113.299274	23.079745	33
113.312774	23.094234	501
113.41863	23.15766	3
113.320579	23.183575	2
113.330785	23.220269	0
113.28353	23.061122	14
113.32871	23.181561	649
113.398251	23.119159	872
113.321781	23.191345	14
113.337534	23.185179	125
113.355526	23.057108	59
113.344284	23.172801	1152
113.382515	23.059214	27
113.384769	23.143942	9
113.314962	23.055042	19
113.290329	23.057058	11
113.378019	23.055074	2
113.373746	23.140195	28
113.342035	23.195513	28
113.33753	23.129408	1758
113.404988	23.094364	0
113.38477	23.156337	0
113.357783	23.160432	485
113.238604	23.116914	148
113.258811	23.083844	191
113.334165	23.133241	0
113.328574	23.113243	3
113.252077	23.149964	99
113.272674	23.083982	98
113.369034	23.201753	413
113.376005	23.123267	96
113.303776	23.114884	32
113.243264	23.118965	128
113.279149	23.100952	175
113.279964	23.115283	6
113.265681	23.110429	30
113.308276	23.119024	370
113.29478	23.133466	638
113.242964	23.135041	165
113.306022	23.096291	154
113.375773	23.09641	0
113.348778	23.086035	6
113.357779	23.09845	6
113.319548	23.165124	40
113.258797	23.125701	224
113.326284	23.222325	6
113.378032	23.191601	44
113.260885	23.135501	273
113.245442	23.131353	377
113.376176	23.129371	467
113.321773	23.069449	16
113.391511	23.131553	280
113.426826	23.117099	57
113.317276	23.116973	351
113.36723	23.142611	3
113.308275	23.077335	4
113.39376	23.146015	0
113.391485	23.152645	14
113.27679	23.116917	316
113.279039	23.133448	140
113.319517	23.164092	279
113.276794	23.18715	18
113.329604	23.200709	6
113.32853	23.201685	283
113.307532	23.135622	283
113.364531	23.145983	146
113.292536	23.21401	91
113.396001	23.069559	0
113.312782	23.220235	13
113.243093	23.108646	117
113.26073	23.181699	4
113.375771	23.067474	17
113.366778	23.104232	0
113.281273	23.073533	47
113.291394	23.101351	24
113.380331	23.094606	0
113.387021	23.207968	30
113.238605	23.131376	119
113.324115	23.189493	36
113.36668	23.109438	33
113.35328	23.112907	135
113.416219	23.17287	0
113.328528	23.11906	1009
113.422951	23.156343	62
113.326282	23.183093	607
113.364527	23.088127	96
113.328533	23.197552	526
113.254458	23.156034	97
113.371279	23.143927	12
113.326272	23.04465	4
113.328533	23.193423	217
113.315601	23.0963	94
113.337482	23.171055	243
113.342031	23.18507	61
113.378029	23.212089	303
113.405719	23.135806	0
113.270044	23.154095	3
113.387018	23.154273	6
113.272053	23.102739	200
113.344283	23.154211	655
113.375776	23.141867	182
113.31574	23.092214	46
113.420707	23.160475	11
113.321775	23.09425	187
113.39825	23.110894	15
113.330663	23.077278	4
113.265549	23.073512	185
113.252076	23.139636	112
113.321826	23.140958	15
113.330778	23.119064	588
113.303922	23.154177	129
113.339777	23.083951	20
113.262116	23.127244	22
113.404992	23.158413	84
113.324116	23.164176	221
113.330781	23.166579	48
113.297892	23.061836	9
113.422947	23.102625	73
113.346535	23.185196	3
113.38027	23.102615	775
113.387018	23.162536	18
113.352284	23.186666	6
113.364754	23.18716	70
113.328525	23.088063	642
113.344278	23.088093	95
113.285932	23.092199	89
113.413971	23.112962	328
113.249101	23.15014	0
113.245331	23.145844	209
113.258812	23.102444	89
113.373528	23.150127	102
113.260191	23.183054	2
113.393758	23.117091	1109
113.31968	23.128055	60
113.31735	23.140842	64
113.310667	23.166497	18
113.333652	23.180884	32
113.375658	23.139884	39
113.391443	23.192745	143
113.258811	23.085911	173
113.276299	23.166046	44
113.321775	23.102517	109
113.400499	23.137755	0
113.272296	23.143773	8
113.351034	23.164551	24
113.373335	23.111025	58
113.263546	23.116942	176
113.35553	23.102579	0
113.285548	23.108066	27
113.314412	23.079906	61
113.372739	23.120245	15
113.258811	23.094178	164
113.281284	23.096257	28
113.245341	23.147901	16
113.324029	23.147975	137
113.380168	23.170692	150
113.359548	23.183899	24
113.333024	23.052932	33
113.336806	23.191277	65
113.384773	23.203837	111
113.246091	23.101009	0
113.297029	23.133469	44
113.371284	23.21208	26
113.373529	23.162521	85
113.337533	23.178984	175
113.36453	23.12739	30
113.36903	23.143924	15
113.418085	23.17125	0
113.324029	23.17575	12
113.333605	23.139796	757
113.342029	23.104621	3
113.393774	23.125342	1037
113.247586	23.1479	70
113.245341	23.156163	122
113.357777	23.063314	48
113.262008	23.135519	10
113.2746	23.158105	28
113.317272	23.065306	194
113.33528	23.13147	3155
113.288049	23.096244	176
113.249832	23.162359	251
113.305916	23.21481	2
113.398449	23.075198	2
113.312775	23.110766	44
113.315022	23.069436	9
113.348782	23.133561	1140
113.36228	23.117055	1483
113.243095	23.139638	187
113.337529	23.112878	292
113.299239	23.150037	32
113.272299	23.187147	14
113.320371	23.175996	42
113.405135	23.139877	3
113.389264	23.129485	1758
113.254321	23.127239	315
113.339779	23.112883	188
113.353296	23.121179	381
113.317247	23.15328	18
113.384765	23.081953	3
113.361472	23.15251	6
113.308273	23.079759	4
113.263782	23.083109	29
113.339779	23.102551	3
113.290282	23.139658	366
113.327979	23.167223	3
113.299277	23.11901	132
113.31953	23.17895	232
113.339786	23.216157	4
113.265557	23.178883	0
113.342034	23.181058	61
113.263281	23.125806	28
113.357858	23.096842	0
113.332868	23.197183	27
113.333115	23.168503	45
113.292535	23.211946	149
113.269418	23.182246	0
113.2849	23.091716	7
113.325781	23.168787	66
113.333032	23.166583	36
113.333031	23.162452	481
113.362259	23.109275	3
113.294779	23.129334	283
113.256568	23.143767	58
113.315064	23.170648	6
113.364525	23.055056	3
113.362276	23.065388	6
113.353278	23.081909	7
113.301645	23.107429	18
113.263306	23.108644	100
113.299276	23.110744	32
113.40749	23.129505	149
113.396006	23.141885	35
113.402743	23.115028	282
113.384765	23.079886	7
113.247579	23.106581	10
113.357783	23.152169	89
113.270064	23.158991	7
113.25196	23.116916	130
113.422949	23.125355	213
113.288034	23.154116	0
113.422866	23.159067	6
113.334101	23.134265	131
113.360033	23.160435	205
113.357811	23.164916	81
113.241692	23.163643	6
113.265556	23.168557	24
113.396008	23.168738	136
113.323023	23.183241	24
113.364535	23.203812	24
113.369034	23.216206	3
113.274547	23.191279	2
113.351895	23.180287	3
113.362282	23.145979	911
113.279497	23.123049	233
113.316042	23.085905	7
113.404992	23.150151	45
113.27005	23.166493	240
113.393754	23.069558	0
113.395981	23.174495	3
113.387014	23.094355	409
113.29386	23.124205	0
113.362281	23.127386	454
113.336283	23.206763	4
113.339786	23.218221	36
113.294854	23.055289	15
113.247583	23.108644	212
113.369909	23.176723	3
113.335274	23.052937	38
113.348777	23.065365	25
113.411725	23.108829	912
113.398251	23.125358	194
113.247586	23.143768	73
113.28578	23.081795	149
113.263382	23.097943	155
113.240936	23.106757	8
113.378177	23.14182	9
113.265601	23.145907	124
113.297679	23.147226	16
113.393756	23.098493	3
113.393758	23.119157	703
113.393761	23.166671	33
113.335283	23.178979	88
113.279043	23.195413	11
113.270043	23.065246	55
113.326275	23.090126	283
113.398253	23.15428	336
113.404618	23.135631	9
113.337525	23.052941	72
113.387013	23.084022	12
113.406319	23.130766	3
113.310748	23.128691	355
113.375772	23.086076	3
113.344282	23.152145	1277
113.346533	23.156281	160
113.41173	23.168741	102
113.382519	23.112949	47
113.339764	23.158349	220
113.411727	23.133624	14
113.350961	23.07314	11
113.276787	23.079719	71
113.347583	23.176013	6
113.292535	23.203687	117
113.371284	23.214145	24
113.362286	23.216196	32
113.373524	23.08194	10
113.29253	23.119	148
113.310521	23.057026	32
113.256571	23.180947	207
113.359092	23.144085	71
113.389259	23.061287	48
113.411728	23.146019	6
113.413973	23.152216	223
113.238605	23.127245	587
113.25657	23.174751	232
113.342025	23.05295	18
113.276789	23.104519	391
113.260952	23.16011	122
113.404992	23.162544	12
113.382518	23.100551	166
113.352104	23.123477	12
113.418463	23.166673	37
113.270044	23.071447	151
113.276596	23.108787	59
113.297025	23.073541	30
113.324031	23.172762	36
113.389269	23.203841	348
113.314785	23.102524	154
113.29478	23.147927	26
113.416263	23.129567	3
113.326284	23.212002	54
113.265555	23.147901	285
113.296971	23.113174	12
113.380273	23.14807	18
113.416219	23.177001	0
113.26555	23.079712	250
113.283532	23.090059	98
113.392952	23.127633	167
113.339781	23.13561	1294
113.299228	23.154731	102
113.332148	23.155369	21
113.32628	23.162439	210
113.265529	23.125856	0
113.364531	23.148048	12
113.297025	23.071474	67
113.371275	23.07987	24
113.339778	23.092217	27
113.330782	23.189296	513
113.331934	23.081871	6
113.37128	23.154256	370
113.413975	23.16874	9
113.270045	23.096248	307
113.324027	23.121118	134
113.375773	23.100543	42
113.270045	23.079715	238
113.362961	23.154027	57
113.263311	23.185078	8
113.274547	23.187149	52
113.330783	23.193427	740
113.290278	23.096267	80
113.420631	23.105545	0
113.391513	23.170801	61
113.36964	23.161146	408
113.328506	23.164486	75
113.351766	23.131545	267
113.317651	23.046437	10
113.34428	23.11909	48
113.263075	23.159656	19
113.32178	23.170693	126
113.396003	23.096428	35
113.41397	23.110895	100
113.402744	23.123293	204
113.303776	23.123148	599
113.288203	23.057463	3
113.306028	23.150009	340
113.398203	23.152912	128
113.409482	23.137756	3
113.348783	23.158351	66
113.270142	23.183126	6
113.301528	23.143805	294
113.346692	23.169014	57
113.263303	23.077645	154
113.276796	23.205735	387
113.256677	23.158136	124
113.260773	23.191356	30
113.25213	23.104441	36
113.274542	23.118982	144
113.341807	23.075746	0
113.288025	23.092126	82
113.287054	23.119936	4
113.339775	23.052945	41
113.317274	23.096309	260
113.353165	23.124633	265
113.267801	23.131375	182
113.324025	23.098388	149
113.270047	23.121045	334
113.315347	23.143844	103
113.25211	23.154065	16
113.330647	23.155516	267
113.267804	23.180949	0
113.413611	23.164669	26
113.301533	23.216088	426
113.314918	23.085978	99
113.267805	23.18921	755
113.303774	23.088019	49
113.315022	23.063235	110
113.366782	23.158381	312
113.301526	23.110748	212
113.276795	23.197476	72
113.328512	23.168658	276
113.371273	23.063334	13
113.344278	23.09016	0
113.342031	23.135615	1086
113.288033	23.141721	625
113.369143	23.121722	746
113.384768	23.125349	243
113.238621	23.149974	106
113.342416	23.209842	0
113.398254	23.156346	36
113.306023	23.071488	143
113.245338	23.108645	27
113.34204	23.127363	1477
113.342061	23.186077	3
113.24085	23.131376	438
113.258993	23.161535	6
113.292571	23.110563	28
113.272299	23.191277	70
113.285784	23.133455	224
113.321778	23.14384	380
113.344017	23.195776	16
113.287084	23.199654	9
113.321775	23.092183	465
113.267804	23.110708	156
113.260773	23.082427	23
113.422985	23.105583	0
113.321777	23.129378	914
113.360044	23.216198	21
113.272177	23.204338	24
113.258811	23.087978	331
113.263307	23.131373	22
113.260609	23.087754	75
113.258813	23.114842	36
113.33074	23.126676	70
113.319522	23.061176	66
113.418462	23.143951	17
113.321778	23.135576	495
113.238605	23.129311	558
113.372936	23.098485	3
113.370554	23.159767	3
113.420704	23.117091	252
113.274547	23.195409	44
113.274571	23.203468	26
113.402746	23.160478	27
113.249833	23.172686	227
113.260798	23.145475	44
113.328534	23.207877	114
113.249013	23.146664	0
113.296881	23.103864	72
113.400388	23.084323	0
113.256567	23.116909	192
113.374109	23.100524	22
113.36228	23.12532	318
113.339775	23.055013	3
113.370731	23.071936	12
113.247585	23.127241	288
113.299274	23.073544	24
113.314125	23.078432	6
113.382523	23.166662	263
113.265558	23.189209	201
113.371343	23.121439	166
113.33978	23.129412	11259
113.288033	23.145853	156
113.282942	23.096188	25
113.281287	23.13345	589
113.288032	23.137589	262
113.357778	23.083983	237
113.29506	23.137756	229
113.261061	23.147899	74
113.384887	23.136271	144
113.306025	23.108688	72
113.35367	23.185398	0
113.342037	23.22029	0
113.407236	23.133624	3
113.360028	23.092254	14
113.315036	23.216114	10
113.243095	23.133441	247
113.38709	23.136007	107
113.364528	23.098461	0
113.286021	23.118582	444
113.303805	23.107348	36
113.357781	23.127379	211
113.380267	23.057144	55
113.24534	23.141703	122
113.241421	23.16237	67
113.426398	23.109329	7
113.391515	23.191452	996
113.306024	23.098356	93
113.272294	23.104516	259
113.389261	23.09229	127
113.372927	23.094958	32
113.308272	23.071491	45
113.25348	23.1106	9
113.319527	23.125242	299
113.252606	23.115934	6
113.328187	23.160779	163
113.314627	23.128985	362
113.360031	23.125316	392
113.342028	23.090155	31
113.337533	23.174853	438
113.387018	23.158404	131
113.272511	23.181426	16
113.327626	23.157492	42
113.23873	23.154088	74
113.366784	23.199685	371
113.324033	23.211997	204
113.391511	23.129486	426
113.267554	23.143356	28
113.25881	23.077644	42
113.339781	23.185181	80
113.371283	23.205886	3
113.239369	23.140866	57
113.279025	23.069378	96
113.290954	23.075868	4
113.353279	23.090176	253
113.422948	23.112957	12
113.344276	23.055021	3
113.315658	23.119042	398
113.353282	23.131503	170
113.382516	23.06128	106
113.422949	23.13775	3
113.308277	23.143816	366
113.310569	23.067323	12
113.299306	23.134571	34
113.360031	23.133581	999
113.281288	23.147911	0
113.247586	23.152031	218
113.308278	23.152079	122
113.396034	23.151792	21
113.341995	23.16251	542
113.409479	23.088164	89
113.317273	23.077328	3
113.380285	23.111124	0
113.285687	23.130583	0
113.324027	23.12525	105
113.315023	23.071503	13
113.380268	23.069547	26
113.33521	23.078458	33
113.30826	23.09635	154
113.402745	23.133624	231
113.346533	23.154215	281
113.344279	23.094292	0
113.290278	23.090067	159
113.404993	23.168741	69
113.265552	23.106579	515
113.389427	23.189508	271
113.348782	23.137693	645
113.391516	23.195583	359
113.360036	23.19761	297
113.382518	23.102617	402
113.373125	23.059585	0
113.404987	23.088164	36
113.368922	23.120719	207
113.308695	23.137616	264
113.283536	23.141716	164
113.238906	23.155911	34
113.378023	23.11501	39
113.416196	23.158437	33
113.236545	23.145715	119
113.362217	23.093989	9
113.420704	23.121224	696
113.276795	23.199541	81
113.258815	23.172684	126
113.362287	23.218261	6
113.404986	23.191162	26
113.34203	23.112887	112
113.308274	23.094227	61
113.276847	23.115323	24
113.331305	23.162135	116
113.342031	23.133549	11448
113.310488	23.061357	70
113.369057	23.189656	17
113.254324	23.172685	175
113.344285	23.183127	12
113.254325	23.180947	342
113.362283	23.160439	250
113.270044	23.06938	138
113.254319	23.087978	79
113.34643	23.145224	105
113.310523	23.08803	97
113.328534	23.216135	19
113.277501	23.108155	12
113.24983	23.129306	349
113.269337	23.158069	52
113.355531	23.123242	845
113.315998	23.088239	66
113.312848	23.053263	0
113.261083	23.090067	307
113.402741	23.086097	0
113.294063	23.13601	76
113.344282	23.143882	1063
113.427438	23.152208	0
113.425195	23.156341	33
113.263309	23.16649	0
113.247582	23.12493	163
113.330782	23.185166	192
113.305231	23.061668	0
113.360082	23.096614	28
113.406611	23.123265	60
113.386999	23.15247	0
113.342025	23.18726	506
113.294779	23.131399	202
113.398251	23.121226	1709
113.306022	23.059085	4
113.263304	23.094179	239
113.303549	23.147674	313
113.351034	23.16042	39
113.391444	23.189534	527
113.256591	23.133488	350
113.405002	23.084469	0
113.258814	23.12724	236
113.24983	23.135504	0
113.40724	23.189394	144
113.330596	23.190739	654
113.391512	23.141882	43
113.252074	23.11071	35
113.420705	23.125356	348
113.281283	23.07559	75
113.374047	23.191988	12
113.38252	23.127413	1141
113.330784	23.207881	45
113.319523	23.071512	16
113.420704	23.110892	102
113.303778	23.150006	295
113.366777	23.090198	3
113.337531	23.141804	1317
113.274544	23.154103	3
113.26331	23.168556	2
113.364482	23.189427	56
113.393759	23.148081	0
113.393835	23.192736	77
113.312774	23.090101	62
113.355528	23.086046	255
113.299274	23.067343	156
113.2723	23.199537	37
113.306715	23.144008	56
113.276795	23.201606	77
113.41846	23.121225	678
113.378016	23.111143	0
113.314533	23.119029	437
113.355529	23.185205	3
113.272293	23.094183	92
113.400498	23.123293	248
113.292526	23.059065	324
113.312588	23.075676	12
113.290544	23.092995	18
113.314951	23.156284	419
113.36678	23.139788	181
113.312778	23.158284	246
113.387129	23.117565	24
113.312777	23.13556	417
113.387017	23.137747	125
113.330919	23.199806	131
113.389195	23.193629	326
113.299283	23.216084	127
113.279036	23.090055	332
113.350807	23.133668	180
113.378181	23.138252	3
113.362281	23.131518	251
113.413971	23.123293	464
113.303778	23.145874	289
113.317275	23.098375	303
113.387011	23.061284	25
113.29028	23.116931	26
113.359434	23.148155	76
113.364532	23.150115	70
113.387021	23.197645	463
113.288421	23.12714	169
113.398257	23.199716	223
113.276703	23.204589	5
113.364536	23.210006	35
113.2678	23.12311	209
113.425209	23.127438	21
113.256455	23.162123	24
113.288038	23.21194	35
113.272607	23.154244	34
113.398225	23.084059	21
113.378029	23.197635	31
113.4276	23.126015	3
113.270208	23.077809	35
113.272191	23.081695	78
113.416217	23.139821	9
113.279138	23.061337	29
113.299274	23.071477	64
113.281284	23.08799	481
113.405629	23.112789	25
113.321782	23.19754	339
113.263387	23.121054	483
113.306023	23.079756	84
113.312779	23.16448	9
113.384904	23.092427	7
113.288037	23.201616	22
113.404872	23.13358	36
113.290608	23.079754	6
113.300972	23.092715	3
113.375777	23.145999	49
113.411728	23.154282	157
113.253639	23.156806	126
113.247587	23.162359	122
113.239977	23.108971	0
113.276795	23.195411	193
113.317061	23.111885	0
113.400499	23.13982	3
113.292572	23.197637	24
113.409482	23.141888	3
113.257517	23.092926	4
113.346532	23.141821	1822
113.24534	23.152032	84
113.364535	23.205876	78
113.238605	23.133443	169
113.241403	23.157537	4
113.332817	23.096443	41
113.333026	23.075671	109
113.388961	23.115087	129
113.310522	23.059093	34
113.404989	23.117095	1042
113.25354	23.123264	98
113.378024	23.127408	932
113.281284	23.090057	353
113.321805	23.106545	38
113.27904	23.149975	6
113.32606	23.151663	248
113.34878	23.114966	93
113.371278	23.135664	1808
113.335281	23.145931	1107
113.301523	23.063213	62
113.339783	23.172792	458
113.396007	23.162542	3
113.252074	23.108643	45
113.369026	23.092268	0
113.355533	23.160428	254
113.236368	23.124843	147
113.249829	23.116909	296
113.383311	23.118036	0
113.346907	23.079541	7
113.308277	23.145882	268
113.319473	23.127044	230
113.380269	23.079881	242
113.323973	23.112858	6
113.42968	23.133613	9
